comment,date,support_number,user
 点名批评了，哈哈,今天 16:30 来自网页    ,0,面朝学海1069
什么,今天 16:30 来自网页    ,0,低调低调12502
退了我又能买件衣服了，赶紧的,今天 16:30 来自网页    ,0,MINER啊
且不说有多无耻 但至少退押金事件一直在持续 有多少人是“酷骑”“298”押金没退的 无人问津！！,今天 16:29 来自网页    ,0,o-v-er
有必要把锁全部打开，公共使用,今天 16:29 来自网页    ,0,MINER啊
依稀记得四年前刚入大学时，小黄车才刚刚起步，为无数大学生提供了极其便利的校园交通。再看看现在，墙倒众人推，细细想来，ofo倒闭何尝不是因为公民素质堪忧呢？如果仅仅允许校园内运营的话，又怎么会有今天？,今天 16:28 来自网页    ,6,18岁huster想上王者
怎么办，我只想要回我的199,今天 16:27 来自网页    ,0,眼弯弯笑眯眯
酷骑的押金还有希望吗,今天 16:26 来自网页    ,0,妖-柒柒
2年了199还没退来给我。,今天 16:26 来自网页    ,0,約定在_凌晨
，，,今天 16:25 来自网页    ,0,96流浪记
坑爹的小黄车，哪来的脸,今天 16:25 来自网页    ,0,星落柒海
说是一千多万人，是他们那么说，让你产生绝望感，然后拿钱买他们溢价的商品，真,今天 16:25 来自网页    ,1,Harden_time
辣鸡,今天 16:24 来自网页    ,0,我想养只猫wo
监管在干什么,今天 16:24 来自网页    ,0,打怪兽诶小飞侠
我的押金啊，想哭,今天 16:24 来自网页    ,1,_giska
这不就是非法集资吗，只不过披了个华丽的外衣,今天 16:24 来自网页    ,0,445的胖胖
麻烦,今天 16:24 来自网页    ,0,微笑信号弹
能不能告死它,今天 16:24 来自网页    ,0,春扣的影子
俺的两百块怕不是要留作遗产,今天 16:24 来自网页    ,2,跟肥肥回家
我排在1600万,今天 16:23 来自网页    ,0,P的你妈都不认识你啦
我的天,今天 16:23 来自网页    ,0,冰之樱-LT
这套路是真的多，变着法坑老百姓的钱。当老百姓是傻子吗？,今天 16:23 来自网页    ,0,专属婉儿
所以还是没有什么解决办法？,今天 16:23 来自网页    ,0,没有faith_
还好我从来不用！,今天 16:23 来自网页    ,0,小朱朱的不动产
宁愿走路也不坐小黄车坑b,今天 16:23 来自网页    ,0,板烧唐老鸭
沃出行共享汽车吞了押金1500，老板跑路了，起诉被驳回，经侦又不立案诈骗，1500没了,今天 16:21 来自网页    ,0,木小舟舟
我就不喜欢被“捆绑”的，各种剪头发充会员卡，宁愿贵点，从来不充，甚至公交卡都不用,今天 16:21 来自网页    ,0,他大舅他二舅都是他舅dy
不能管管吗,今天 16:21 来自网页    ,0,胡桃夹子biu-
当年ofo是不是还作为中国新四大发明的代表企业宣传来着？,今天 16:20 来自网页    ,0,白白白_就是让你白
诱惑我冲了149的余额，怎么退啊。,今天 16:20 来自网页    ,0,i你的小康
我还排在2亿开外,今天 16:19 来自网页    ,0,明少貞臣院
押金也不知道猴年马月能退,今天 16:19 来自网页    ,0,胡桃夹子biu-
垂死挣扎,今天 16:18 来自网页    ,0,风弈逍遥
我前年申请的退押金，到现在还没退给我。糙,今天 16:18 来自网页    ,1,晚安奥利奥-
一人一辆小黄车呗,今天 16:18 来自网页    ,0,没有关系我们只是沙雕
又退不了，谴责谴责不痛不痒,今天 16:16 来自网页    ,0,Daim木果
乖乖破产得了 还想坑人就很难看了,今天 16:15 来自网页    ,0,月桜不足的PP
还好退的早,今天 16:15 来自网页    ,0,Rebecca欢
霸王条款,今天 16:14 来自网页    ,0,徐小同
强制他们还钱,今天 16:14 来自网页    ,0,大家快来打游戏
 都忘记这回事了。,今天 16:14 来自网页    ,0,賀喜珺
谢谢央视爸爸报道！,今天 16:13 来自网页    ,0,ISSUEFOX
凉了,今天 16:11 来自网页    ,0,IAM気水
还只能在这上面买东西。还要加钱买,今天 16:10 来自网页    ,0,西柚安妮莫
？？？,今天 16:10 来自网页    ,0,背着吉它打酱油的某箱_荽香
你说小黄车有不退钱嘛，也不是他一直在退，只不过退的慢了点。,今天 16:10 来自网页    ,0,湖水蓝色的祖母绿
真的幸好当时觉得密码开锁太繁琐就退了押金,今天 16:09 来自网页    ,0,可能是芝麻皮的小笼包
我都忘了我还有钱没有退,今天 16:08 来自网页    ,0,一树桃香
我的押金还没退,今天 16:08 来自网页    ,0,Kico小雨桑丶
这个律师我真的可以,今天 16:08 来自网页    ,0,阿迎要健身
幸好能退押金靠信用分的时候，我就退了押金,今天 16:07 来自网页    ,0,今年是本命年的小猪猪
一坑还比一坑深啊！,今天 16:07 来自网页    ,0,清漓茉夏Ritanliya
我已经拖了两部卖废品了，不用退了,今天 16:07 来自网页    ,0,熊爬电线
有没有真的退的了的，举个手，好让我知道有没有希望,今天 16:07 来自网页    ,0,巧怡本本
越描越黑,今天 16:07 来自网页    ,0,Lonkson
厚颜无耻。ofo的共享单车不是创新，花样退押金模式倒是各种创新，建议多多申请专利！,今天 16:06 来自网页    ,0,笑谈财智
真得有个人出来管管了,今天 16:06 来自网页    ,0,只谈钱的王抠抠
