comment,date,support_number,user
这个男人在愤怒之下屈服于自己的兽性，选择成为了一个杀人犯，有做父亲的觉悟但没有做父亲的理智，不考虑后果的行为，难逃法律的严惩。小男孩的父母也是教育失职，放任他成为了一个施暴者。,今天 14:12 来自网页    ,0,碳酸最刺激啦
关注过这件事的就知道了，根本没有什么霸凌。就是这个家长自己脑子有病，连他媳妇都觉得他有病。他已经不止一次“主观”认为别人霸凌他女儿了，闹得没人愿意跟他女儿同桌。,今天 14:12 来自网页    ,0,耶路撒野
没有赢家，都是输家，可悲的局面。,今天 14:11 来自网页    ,0,木然凝望
杀人偿命天经地义！那么校园霸凌怎么判刑？,今天 14:09 来自网页    ,0,最辣皮皮虾
了解一下再发表意见，根本就没有所谓的霸凌，就是孩子间经常发生的打闹,今天 14:09 来自网页    ,26,耳鼻喉罗医生
被判死刑，是立即执行还是缓行呢？,今天 14:08 来自网页    ,0,BigPim
学校，老师不作为才这样，要是受欺负的是教育局长家的孩子，早解决好了吧,今天 14:06 来自网页    ,0,AH国泰平安
第一，女孩被欺负是女孩父亲主观认为。第二，男孩父亲与老师一直在积极解决。第三，案发当天，女孩母亲已告知女孩父亲事情已经与男孩父亲妥善解决可以让女孩去上学，但女孩父亲坚持把女孩送回家并持刀进去教室杀害男孩。第四，以上都是法院审理查明的，可以找到自己去看,今天 14:04 来自网页    ,3,咲桑啊
有这种行为的学生已经改给与转校处理~,今天 14:03 来自网页    ,0,漂泊的风向标
应该千刀万剐，应该立即执行!,今天 14:03 来自网页    ,0,源源的爱2013
一个家庭失去了孩子，一个孩子失去了爸爸，哎,今天 14:01 来自网页    ,0,月曼希
如果杀死人必判死刑我没什么好说的，现在国家都在对死刑慎判，少判，为什么动不动就是死刑呢？我希望我的国家能得到别人的敬重，希望中国可以在世界成为别人的榜样,今天 14:01 来自网页    ,0,欣锐特电子
能缓就缓一下，比这严重的反而判的轻，,今天 14:00 来自网页    ,0,寸木岑楼3093911245
看不清凶手，能看清警察,今天 13:58 来自网页    ,0,andreaandreapirlo
与此同时 对受害者家属的问责以及对嫌疑人女儿的监管保护有没有跟进处理 并不是说判死刑便一了了之,今天 13:58 来自网页    ,1,健身砖家
死刑没问题，另外那家的小孩也查查，是否存在校园欺凌；学校也要查，有没有无作为；这几项不冲突，该判刑的判刑，该处理的处理，但从历史事件来讲，出现这种事情一般情况下都有一方小流氓外加学校不作为，以及外加垃圾家长不教育。,今天 13:58 来自网页    ,2,小学生不能打劫
正义永远都是掌握在少数人手中,今天 13:55 来自网页    ,0,Ticandy
不知老师和学校感觉如何……,今天 13:54 来自网页    ,0,天天向上_67
罪恶，莫过于说谎...谎言无论是成年人还是孩子都是他们自己躲避责任的手段……在这一个事情过程中不外乎有很多人说了让别人相信，却又违背自己良心的话，人们只注重事情发生的表象，忽视了人内心深处躲藏的欺骗、自私。事情的导因不予理睬，结果使人无奈...愿逝者安息...活着的人都能安然自得...,今天 13:54 来自网页    ,0,天天向上_67
这个王某完全是个疯子……,今天 13:53 来自网页    ,0,一颗无花小果
网络永远都有一层面纱遮眼，你永远不知道事实究竟如何。看官们，散了吧,今天 13:52 来自网页    ,0,易好房经纪人
我来看看评论里有多少潜在杀人犯,今天 13:52 来自网页    ,0,没关系是日天啊
依法处理，反正故意杀人死刑或死缓逃不了,今天 13:52 来自网页    ,0,NEW7TS
校园霸凌，学校不作为，法律不监管，到底是谁的责任。,今天 13:51 来自网页    ,0,maty0703
发生矛盾🙄,今天 13:51 来自网页    ,0,叫我康小豆
新闻都不看就来评论了,今天 13:51 来自网页    ,0,狐仙Zz
才九岁，三年级吗？能有多大的矛盾?小孩子撒谎很厉害的，明明很小的事情可以说的很严重，这种父亲本身处理问题的途径也太极端了，居然杀了九岁的孩子?自己的女儿是宝，别人的孩子就是草吗？,今天 13:50 来自网页    ,0,边缘人daisy
看评论刷三观…,今天 13:50 来自网页    ,0,骑摩托的坚果儿
校园欺凌该怎么解决呢？,今天 13:48 来自网页    ,0,上官兰兰717
我女儿今年刚上小学一年级，最近她总是说坐她后面的女孩要么问她要东西，要么就总是摸她头发，如果不让摸，上课时就在后面把桌子往前面推，把我女儿的位置挤的很窄。但是有时候我女儿又说她们俩是好朋友。唉！我都不知道该怎么处理，担心女儿被欺负，又怕她没有朋友！这种事让我挺闹心的！该怎么办呢？,今天 13:48 来自网页    ,0,再见就是拜拜6
憨批可真多，解决的途径有很多，为什么非要杀人？死刑活该。,今天 13:48 来自网页    ,1,青菜白玉汤_h
爸爸为自己杀人，这孩子这辈子的心理健康怎么办？,今天 13:48 来自网页    ,0,带屁股的QQ
